trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday,customer_waiting_time,driver_waiting_time
2561731,0 days 00:19:33.371639723,4.598697034153859,22.887604209809698,0.6963128759420875,,2019,5,1,0 days 00:02:47.652132478,0 days 00:01:58.497358407
2601425,0 days 00:20:31.052192163,4.719642836906696,23.349071259021507,0.7152526442238389,,2019,5,2,0 days 00:02:38.509720766,0 days 00:01:59.157400313
2805826,0 days 00:21:07.227456014,4.699457009094652,24.271703487671722,0.7339778838744809,,2019,5,3,0 days 00:02:47.867543447,0 days 00:02:00.194458587
2990874,0 days 00:20:53.726663176,4.695386893931339,23.188380396499515,0.6644861769502827,,2019,5,4,0 days 00:02:45.290664629,0 days 00:01:58.938859591
4084362,0 days 00:18:49.466498317,4.7233108551592675,21.55110878026972,0.5897400034570881,,2019,5,5,0 days 00:02:34.504531838,0 days 00:01:56.716381295
3507858,0 days 00:18:17.281102313,5.01558124559204,21.890682778493318,0.5929204032774416,,2019,5,6,0 days 00:02:47.381992122,0 days 00:01:56.802576235
2959824,0 days 00:18:52.305314775,4.780439765337402,21.592065984328816,0.6324857119882804,,2019,6,0,0 days 00:02:25.964604834,0 days 00:01:59.192477440
2975747,0 days 00:19:04.103877446,4.6756612373296536,20.959933300781284,0.6306547297199661,,2019,6,1,0 days 00:02:09.102600503,0 days 00:02:00.112070618
3183678,0 days 00:19:41.960468678,4.6144256831249875,19.146637065683137,0.5748054294435556,,2019,6,2,0 days 00:02:23.071786934,0 days 00:02:00.735864108
2608043,0 days 00:19:44.138648020,4.726885197061549,22.9786519279015,0.6701201130502833,,2019,6,3,0 days 00:02:28.441482818,0 days 00:02:00.601717004
2762241,0 days 00:19:33.073125769,4.679757061024005,21.98642002634817,0.6210825594146202,,2019,6,4,0 days 00:02:26.284774997,0 days 00:02:00.368125296
3063813,0 days 00:17:45.675800383,4.6630321664540215,20.613802519931866,0.5537550496717651,,2019,6,5,0 days 00:02:15.478338332,0 days 00:01:57.375168415
2749966,0 days 00:17:23.479459018,4.949608790072311,19.966883914201134,0.5480043898724566,,2019,6,6,0 days 00:02:19.821400951,0 days 00:01:57.847110603
2207936,0 days 00:18:51.461543722,4.97791067222963,18.556087128431255,0.5457838678295024,,2019,7,0,0 days 00:02:18.972626775,0 days 00:01:58.817859880
2279630,0 days 00:18:35.633969986,4.7997092896654285,21.80915640696078,0.6414116764562671,,2019,7,1,0 days 00:02:02.833865875,0 days 00:01:58.117801980
2486377,0 days 00:19:06.753897739,4.681992226440319,22.06773231895243,0.6459447139351757,,2019,7,2,0 days 00:02:09.903908095,0 days 00:01:58.776757580
3222711,0 days 00:20:10.415100206,4.883969888395205,19.85825104391921,0.5833853423406566,,2019,7,3,0 days 00:02:16.400066665,0 days 00:02:00.479590805
3507735,0 days 00:19:37.998455983,4.85302471252817,19.197368028086494,0.53289030670789,,2019,7,4,0 days 00:02:14.686538952,0 days 00:01:59.676977323
3744066,0 days 00:18:18.265658778,4.8190731490844465,17.90634634111685,0.47199919018521563,,2019,7,5,0 days 00:02:13.976862595,0 days 00:01:56.836925886
2677658,0 days 00:17:42.342726741,5.010811166325201,17.619810498577493,0.4613043600041529,,2019,7,6,0 days 00:03:05.714247506,0 days 00:01:27.858657350
2835094,0 days 00:19:09.054066637,5.003116858559187,22.643462181500865,0.6426118357980372,,2019,8,0,0 days 00:02:28.299989113,0 days 00:01:56.090992537
2343121,0 days 00:20:20.013211438,4.841327947212282,22.780234170578467,0.6674493890840463,,2019,8,1,0 days 00:02:26.222803056,0 days 00:01:56.460439215
2461141,0 days 00:20:17.839833638,4.795623789535019,22.81189056620486,0.6773116615423496,,2019,8,2,0 days 00:02:17.424320381,0 days 00:01:57.433193943
2674079,0 days 00:21:07.172545762,4.830002387364024,23.966467467864636,0.7018766386482973,,2019,8,3,0 days 00:02:31.624679011,0 days 00:01:58.494603534
2962714,0 days 00:21:04.355041694,4.677880831224343,23.081079753226252,0.635617768032959,,2019,8,4,0 days 00:02:39.018044503,0 days 00:01:58.188078835
3261687,0 days 00:19:01.885680017,4.704551683530638,21.504001867745124,0.5486246166477654,,2019,8,5,0 days 00:02:19.082121646,0 days 00:01:56.070124983
3531484,0 days 00:18:31.602323838,5.084289639426369,21.899499301143678,0.5510744604817691,,2019,8,6,0 days 00:02:35.188860523,0 days 00:01:54.032623122
2280386,0 days 00:18:56.111403069,5.037846639998669,22.646667515938095,0.6752457040167763,,2019,9,0,0 days 00:02:16.346509027,0 days 00:01:53.587006563
2954102,0 days 00:19:10.975307893,4.753238997502454,22.559693670022217,0.6754215324995548,,2019,9,1,0 days 00:02:13.575032314,0 days 00:01:53.796333256
3235749,0 days 00:19:54.516622271,4.6380810594394095,23.07546545482977,0.7004369312947328,,2019,9,2,0 days 00:02:29.716721477,0 days 00:01:55.058364408
3430764,0 days 00:20:59.350699727,4.733460815433526,23.61016593971486,0.6939217591183768,,2019,9,3,0 days 00:02:28.714462253,0 days 00:01:54.885238863
2989697,0 days 00:20:56.661700500,4.768572280736142,23.34800760411508,0.6672180224283598,,2019,9,4,0 days 00:02:25.886016342,0 days 00:01:55.733189920
3319035,0 days 00:19:11.452571605,4.71500247089892,21.66872056185006,0.5743450822302265,,2019,9,5,0 days 00:02:15.303915723,0 days 00:01:53.961609976
2952557,0 days 00:18:16.693532080,5.006941328143705,22.166703437054725,0.581008386967635,,2019,9,6,0 days 00:02:27.309448688,0 days 00:01:53.682032619
2461891,0 days 00:19:24.558100663,4.831731030333998,21.789073842018187,0.6503267894476237,,2019,10,0,0 days 00:02:40.387320408,0 days 00:01:44.934602861
2560189,0 days 00:19:52.359608216,4.688831875302958,21.96559710240142,0.6656003834091936,,2019,10,1,0 days 00:02:35.530622355,0 days 00:01:44.448822055
2696241,0 days 00:19:47.954078659,4.694019082493,22.325897885240966,0.672499694945667,,2019,10,2,0 days 00:02:33.004133844,0 days 00:01:43.398192712
2803684,0 days 00:19:44.814584311,4.821182633278216,23.173579137306483,0.6978342637758036,,2019,10,3,0 days 00:02:42.591124473,0 days 00:01:41.926320067
3869982,0 days 00:19:30.355920001,4.561026235780942,21.7347422391112,0.6050112145224447,,2019,10,4,0 days 00:02:37.741686718,0 days 00:01:44.850800540
4222271,0 days 00:18:22.117465932,4.559508878752692,20.514740538918513,0.5554282991309655,,2019,10,5,0 days 00:02:23.015525360,0 days 00:01:46.434691341
3021310,0 days 00:17:36.324288573,4.902785607236599,20.970116803638156,0.5639884553389094,,2019,10,6,0 days 00:02:34.234162858,0 days 00:01:44.739531890
3283851,0 days 00:18:47.329855100,4.464287204870138,22.22559543657737,0.664721474878123,,2019,11,0,0 days 00:02:56.806299348,0 days 00:01:45.233995307
3465875,0 days 00:18:37.816725357,4.454793779060121,22.48377045911926,0.6853032235726909,,2019,11,1,0 days 00:02:56.161857243,0 days 00:01:43.843671421
2650123,0 days 00:19:14.838643338,4.643061869581147,23.801029027709266,0.7505966553250547,,2019,11,2,0 days 00:03:06.512582132,0 days 00:01:42.778646106
2815077,0 days 00:20:14.799838867,4.645553387704848,25.10449955365342,0.780140116948844,,2019,11,3,0 days 00:03:12.295590963,0 days 00:01:42.540308363
3121442,0 days 00:20:00.776627597,4.506825974982075,24.09060932094845,0.7063718178969849,,2019,11,4,0 days 00:03:14.481393365,0 days 00:01:43.025005008
3318103,0 days 00:18:25.019676905,4.507858509214448,22.12728463824058,0.6261582295667133,,2019,11,5,0 days 00:02:48.660401817,0 days 00:01:43.584508867
3589430,0 days 00:17:31.280150887,4.7691130240734605,21.437029748455878,0.5928907876738088,,2019,11,6,0 days 00:02:41.883508503,0 days 00:01:46.193561574
2331886,0 days 00:17:14.728760754,4.672979376350304,21.349086117417407,0.6294541800070844,,2020,0,0,0 days 00:02:24.452207122,0 days 00:01:44.576969870
2403400,0 days 00:17:33.137012149,4.530701126737119,21.25296936007322,0.6411481110094033,,2020,0,1,0 days 00:02:24.670377428,0 days 00:01:44.672310596
3190749,0 days 00:17:19.153809340,4.5886583736295155,22.43924013766045,0.6413329127424313,,2020,0,2,0 days 00:02:33.849025493,0 days 00:01:44.956453595
3188689,0 days 00:18:04.043813931,4.621382832254889,22.06945253362745,0.6548269461211176,,2020,0,3,0 days 00:02:23.808525014,0 days 00:01:45.329957964
3638468,0 days 00:18:03.874039293,4.460695993753416,21.20646458619396,0.5945368710127449,,2020,0,4,0 days 00:02:23.534206922,0 days 00:01:46.003848531
3127714,0 days 00:16:32.746078445,4.343836944490448,20.011142287945766,0.5489746600872074,,2020,0,5,0 days 00:02:19.543833477,0 days 00:01:45.859401357
2688462,0 days 00:16:20.528469809,4.742620029593122,20.56396638672969,0.547702627003841,,2020,0,6,0 days 00:02:22.275702374,0 days 00:01:44.710562746
2507563,0 days 00:17:45.849880940,4.750618161537714,21.233128511626646,0.6388200775015422,,2020,1,0,0 days 00:02:48.626729326,0 days 00:01:45.147335124
2573811,0 days 00:18:00.642098817,4.533596501063987,20.878943760827823,0.6466967154930958,,2020,1,1,0 days 00:02:43.843179452,0 days 00:01:46.301757822
2699350,0 days 00:18:00.552382610,4.591935573378778,21.190452490414355,0.6486584548131956,,2020,1,2,0 days 00:02:39.331029925,0 days 00:01:46.193987090
2998520,0 days 00:18:48.068385736,4.574999287982068,21.961129483878718,0.658618881981778,,2020,1,3,0 days 00:02:49.970705005,0 days 00:01:46.571564479
3455248,0 days 00:18:31.110712747,4.384440463607822,21.28956067987015,0.5909802017105573,,2020,1,4,0 days 00:03:00.380392067,0 days 00:01:45.828719731
4454380,0 days 00:16:55.893791728,4.399210680947742,19.50472064574643,0.5302043494268563,,2020,1,5,0 days 00:02:33.490865402,0 days 00:01:47.489393141
3036228,0 days 00:16:22.874480770,4.73381279864358,20.191466480778125,0.5337022944258468,,2020,1,6,0 days 00:02:42.431836186,0 days 00:01:46.929257321
1963686,0 days 00:17:01.097945903,4.685236554622275,20.532257657283303,0.5424154931083688,,2020,2,0,0 days 00:02:41.041439011,0 days 00:01:46.148248785
1907048,0 days 00:17:02.801407201,4.505564614524649,20.321955965450268,0.5508128636510461,,2020,2,1,0 days 00:02:33.137289387,0 days 00:01:45.708833145
1747007,0 days 00:17:22.992410448,4.581714726386326,20.611234843363547,0.5631811778659158,,2020,2,2,0 days 00:02:25.778922426,0 days 00:01:46.497817185
1769294,0 days 00:17:49.084976832,4.624387028385333,21.296538947173275,0.5672171498914257,,2020,2,3,0 days 00:02:30.143987455,0 days 00:01:47.527359515
1956453,0 days 00:17:37.565193234,4.454647287208025,20.679496931436624,0.5209713803500519,,2020,2,4,0 days 00:02:41.093126661,0 days 00:01:48.123646332
1816472,0 days 00:15:48.439539392,4.520637967995106,19.068747495144443,0.46702475457920634,,2020,2,5,0 days 00:02:18.960338549,0 days 00:01:49.585681802
2232968,0 days 00:15:58.085463383,4.8206609861851994,19.82235020385425,0.48328574345893005,,2020,2,6,0 days 00:02:39.652034555,0 days 00:01:49.579793817
574756,0 days 00:13:45.405159754,4.640125639401764,20.117628089136957,0.4602603191615224,,2020,3,0,0 days 00:02:50.426074954,0 days 00:01:45.007384710
569136,0 days 00:13:52.327282055,4.626537497188721,19.878384568890397,0.4662146481684519,,2020,3,1,0 days 00:02:31.356516152,0 days 00:01:47.147503226
725392,0 days 00:13:50.229478681,4.627299484968127,19.982125402540973,0.4604960214614994,,2020,3,2,0 days 00:02:30.508362865,0 days 00:01:47.318005298
741961,0 days 00:13:48.024454115,4.604895130606597,19.997623783460316,0.4594640688661534,,2020,3,3,0 days 00:02:27.864462751,0 days 00:01:46.491059392
647625,0 days 00:13:48.566648909,4.593176517274656,20.071143377726308,0.452813495464196,,2020,3,4,0 days 00:02:46.267354891,0 days 00:01:46.079331001
565298,0 days 00:13:21.917447081,4.540812596188205,19.119860516046405,0.42185569381105187,,2020,3,5,0 days 00:02:40.128525215,0 days 00:01:49.777759087
488741,0 days 00:13:13.536576632,4.628062229278903,19.399617957159304,0.401480825222357,,2020,3,6,0 days 00:03:08.375007340,0 days 00:01:45.759169312
724551,0 days 00:14:50.022925922,4.746875469083611,21.263047169902475,0.48339240439941417,,2020,4,0,0 days 00:02:25.502738311,0 days 00:01:47.539450937
741927,0 days 00:15:11.039569930,4.69436709945857,21.25535095770877,0.506531208595994,,2020,4,1,0 days 00:02:09.409771908,0 days 00:01:48.317197234
767706,0 days 00:15:13.883043769,4.677297839277013,21.130199112681154,0.5068992687304776,,2020,4,2,0 days 00:02:04.124362933,0 days 00:01:48.909530288
780463,0 days 00:15:23.181107880,4.724418177415202,21.49870282127404,0.5193594571427472,,2020,4,3,0 days 00:02:02.294717198,0 days 00:01:49.727795191
1110793,0 days 00:15:29.855716591,4.700928746400096,21.60598709210447,0.5139599277273084,,2020,4,4,0 days 00:02:18.479382282,0 days 00:01:48.742869990
1032012,0 days 00:14:41.842766363,4.6851081625019875,20.914485316062205,0.4865451564516692,,2020,4,5,0 days 00:02:27.040969482,0 days 00:01:48.834747189
932546,0 days 00:14:24.379597360,4.789087009112685,21.275192558865715,0.46404894771946903,,2020,4,6,0 days 00:03:03.192761215,0 days 00:01:45.227520039
1198435,0 days 00:16:28.755332579,4.836425639271219,23.54081094927969,0.5721766136669908,,2020,5,0,0 days 00:03:19.295865370,0 days 00:01:43.287169772
1214722,0 days 00:16:39.808295231,4.725669696440833,23.137744232836816,0.5813275136204004,,2020,5,1,0 days 00:03:05.724782666,0 days 00:01:43.708904949
959816,0 days 00:16:33.508519341,4.742008496420147,22.94508688123557,0.5752585078806771,,2020,5,2,0 days 00:02:49.834779167,0 days 00:01:45.394915822
995523,0 days 00:16:47.876138471,4.781441693461625,23.188734072442315,0.5787239370662456,,2020,5,3,0 days 00:02:49.812752703,0 days 00:01:45.694074582
1117418,0 days 00:17:32.223627147,4.857797649581446,24.890966111159837,0.6018569595263366,,2020,5,4,0 days 00:03:14.698995938,0 days 00:01:45.011319040
1100596,0 days 00:15:55.137317417,4.922750099037251,24.066544881137123,0.5605885629240884,,2020,5,5,0 days 00:03:10.094912120,0 days 00:01:45.316219560
968683,0 days 00:15:21.549455291,5.012841994749572,24.480948029437922,0.5356753654188212,,2020,5,6,0 days 00:03:35.609009492,0 days 00:01:43.307372199
1149799,0 days 00:16:17.531626832,4.665414482009467,23.293503838497003,0.5251231476110172,,2020,6,0,0 days 00:03:31.027777091,0 days 00:01:42.648517806
1205144,0 days 00:16:38.273444501,4.57008736217415,22.859471830752177,0.5273480430554356,,2020,6,1,0 days 00:03:19.976927264,0 days 00:01:42.654567112
1573524,0 days 00:16:51.937520495,4.565330535791004,23.090117500591028,0.5459406529547691,,2020,6,2,0 days 00:03:15.760858210,0 days 00:01:43.323375326
1633066,0 days 00:17:08.239672493,4.648337318883622,23.506544854892574,0.5476418956735367,,2020,6,3,0 days 00:03:08.935223975,0 days 00:01:43.826253136
1745491,0 days 00:16:54.856895853,4.632158962148758,23.988202356815382,0.5397131122417703,,2020,6,4,0 days 00:03:26.243028297,0 days 00:01:43.395135125
1406146,0 days 00:15:44.437421149,4.815558117009188,24.074557293481618,0.5157278689410629,,2020,6,5,0 days 00:03:28.846192548,0 days 00:01:44.342459015
1245284,0 days 00:15:22.594207425,4.951883252334408,24.34243777323083,0.481023943132651,,2020,6,6,0 days 00:03:39.672679812,0 days 00:01:44.233539134
1611808,0 days 00:17:06.790795801,4.682887719256883,22.016746684468615,0.44903824773173967,,2020,7,0,0 days 00:02:28.800959044,0 days 00:01:47.955675192
1300802,0 days 00:17:00.991443740,4.620204397748466,22.15864150731625,0.4784575976974204,,2020,7,1,0 days 00:02:20.129443750,0 days 00:01:48.580752903
1361622,0 days 00:17:31.191156576,4.5559576923698355,22.286475093675044,0.4694448092054917,,2020,7,2,0 days 00:02:15.559084487,0 days 00:01:49.062535009
1414680,0 days 00:17:49.078279893,4.616394750756354,22.407319711878298,0.4558087270619504,,2020,7,3,0 days 00:02:12.743934419,0 days 00:01:49.759816064
1619384,0 days 00:18:15.831262381,4.637852609387273,22.731147244878297,0.44753806385637995,,2020,7,4,0 days 00:02:29.337884925,0 days 00:01:48.709355457
2048839,0 days 00:16:25.225032323,4.8059171223312305,22.865186942458628,0.44171199884422335,,2020,7,5,0 days 00:02:34.889433768,0 days 00:01:49.139835749
1739716,0 days 00:15:51.590751019,4.92498494984239,22.770150047479,0.41751189849377723,,2020,7,6,0 days 00:02:48.423692717,0 days 00:01:48.191929647
1377962,0 days 00:16:48.735131302,4.78644048747353,21.965330691267226,0.495775812395407,,2020,8,0,0 days 00:02:50.831018036,0 days 00:01:35.757662172
1802606,0 days 00:17:49.994791984,4.526258074143767,21.938537284353878,0.5028621562338083,,2020,8,1,0 days 00:02:38.552807648,0 days 00:01:37.020489690
1892163,0 days 00:17:53.675451850,4.525043873070134,21.915994985632842,0.5048345729199863,,2020,8,2,0 days 00:02:31.716540929,0 days 00:01:37.719280558
1601735,0 days 00:18:09.439902355,4.543996054902961,22.275576003521188,0.49590394166325885,,2020,8,3,0 days 00:02:24.879081160,0 days 00:01:47.783434179
1824723,0 days 00:18:54.166323874,4.6565795882443535,23.052373193081902,0.5096362297181545,,2020,8,4,0 days 00:02:54.922735188,0 days 00:01:46.239045277
1972263,0 days 00:17:11.742724474,4.819280050885708,22.319147639031915,0.4946066827801364,,2020,8,5,0 days 00:03:02.730774905,0 days 00:01:46.060983028
1635214,0 days 00:16:11.360747278,4.968957008073558,22.306626637247476,0.4710079170065814,,2020,8,6,0 days 00:03:07.267995812,0 days 00:01:45.369565420
1421435,0 days 00:16:47.234052911,4.529447914255666,21.83612893308523,0.5150844252463179,,2020,9,0,0 days 00:02:49.884696680,0 days 00:01:15.633207247
1442439,0 days 00:17:19.009235745,4.420790282292699,22.18861530366275,0.5322650940525042,,2020,9,1,0 days 00:02:35.779619175,0 days 00:01:18.109948190
1536093,0 days 00:17:34.932769044,4.426453324115142,22.289389958811103,0.5318214847668727,,2020,9,2,0 days 00:02:30.553138681,0 days 00:01:18.946466516
2121405,0 days 00:18:06.723446960,4.432349246372099,22.589242930982074,0.5429615938493593,,2020,9,3,0 days 00:02:49.981396579,0 days 00:01:15.964677315
2467338,0 days 00:18:02.120646218,4.407375581294496,22.55075599694893,0.5223364046595966,,2020,9,4,0 days 00:03:06.388256635,0 days 00:01:13.922371624
2638208,0 days 00:17:01.520234568,4.627333381219375,22.45226902882564,0.4971191429940322,,2020,9,5,0 days 00:03:16.271547455,0 days 00:01:13.792528833
1641490,0 days 00:15:58.142031934,4.861016436286543,23.165428330358388,0.4932504249188238,,2020,9,6,0 days 00:03:02.702907355,0 days 00:01:15.777765705
1724985,0 days 00:17:12.221610042,4.51407373281507,22.097414655779602,0.5254632417093482,,2020,10,0,0 days 00:02:53.255156068,0 days 00:01:00.177456058
1432160,0 days 00:17:13.554331219,4.437847302675681,22.326994909786613,0.5360677438275052,,2020,10,1,0 days 00:02:55.031651447,0 days 00:01:00.869814874
1489715,0 days 00:17:09.123528408,4.43176335272183,22.33676918068221,0.5278876899272679,,2020,10,2,0 days 00:02:48.740834902,0 days 00:01:02.227333715
1547092,0 days 00:17:07.305184572,4.578007199959666,22.920675124685534,0.5505113076662538,,2020,10,3,0 days 00:03:03.042180081,0 days 00:01:02.594332510
1691237,0 days 00:17:36.233650280,4.51983428815713,22.706472445907938,0.5031997466942836,,2020,10,4,0 days 00:03:05.748727329,0 days 00:00:58.657832182
1785826,0 days 00:16:49.982524613,4.638343418115762,22.616514100477872,0.4971435011025711,,2020,10,5,0 days 00:03:04.377126779,0 days 00:00:59.266754614
1925841,0 days 00:15:50.016373540,4.818512370958974,22.741752984799895,0.4669344613599981,,2020,10,6,0 days 00:03:27.190924077,0 days 00:01:01.001710891
1349270,0 days 00:17:07.820207223,4.511561498439897,21.85818294336937,0.518310078783342,,2020,11,0,0 days 00:03:16.728300701,0 days 00:00:58.641825488
1776645,0 days 00:17:17.713085056,4.402169437901215,21.895180601639602,0.5200203248257248,,2020,11,1,0 days 00:03:11.869671544,0 days 00:00:58.308847407
1844697,0 days 00:17:31.622519579,4.38038336648241,21.99143629550003,0.5357706387553077,,2020,11,2,0 days 00:03:29.072220388,0 days 00:00:59.048669990
1948553,0 days 00:16:45.104649963,4.455840451350311,21.840711764062863,0.5312779944912969,,2020,11,3,0 days 00:03:50.734671217,0 days 00:00:59.961071438
1683314,0 days 00:17:16.350098080,4.537286206257416,22.175637866731936,0.525207394461164,,2020,11,4,0 days 00:04:02.241705026,0 days 00:00:58.759784006
1639147,0 days 00:16:07.250317390,4.5598750185309775,21.245935147976347,0.46506380452759877,,2020,11,5,0 days 00:03:13.668238079,0 days 00:01:01.549517475
1395488,0 days 00:15:43.869179813,4.746637128373729,21.796742515879764,0.4617712871769589,,2020,11,6,0 days 00:03:32.725801636,0 days 00:01:00.673079110
1344051,0 days 00:15:54.616413365,4.586435376336164,21.292747023736457,0.5161711199947026,,2021,0,0,0 days 00:03:13.220151808,0 days 00:00:55.826678596
1412793,0 days 00:16:02.263167357,4.403209170062423,21.063639068143743,0.5129894046757026,,2021,0,1,0 days 00:03:06.496193521,0 days 00:00:56.067304140
1488837,0 days 00:16:06.738514021,4.379918975012036,21.037409078361154,0.5093195964366819,,2021,0,2,0 days 00:03:07.055724806,0 days 00:00:55.837246357
1548584,0 days 00:16:33.074056686,4.439518940528894,21.426791120145893,0.5229121700857041,,2021,0,3,0 days 00:03:07.687004268,0 days 00:00:55.903869225
2202095,0 days 00:16:18.956973245,4.484444848201373,21.66154251746633,0.5011276897681525,,2021,0,4,0 days 00:03:39.917476851,0 days 00:00:56.174435815
2117653,0 days 00:15:30.820429031,4.550184459871377,20.99071111744935,0.4826598739264649,,2021,0,5,0 days 00:03:09.628315917,0 days 00:00:58.038235344
1794451,0 days 00:15:01.364163747,4.704734676511087,21.385063760448194,0.46763227304618515,,2021,0,6,0 days 00:03:35.128844952,0 days 00:00:57.341019728
1322741,0 days 00:16:35.906418565,4.4443068824509115,23.562685083474385,0.5930302001676822,,2021,1,0,0 days 00:04:13.919719432,0 days 00:00:54.172317656
1456802,0 days 00:16:34.758166174,4.367532929663742,22.681568833650694,0.570322260677841,,2021,1,1,0 days 00:04:06.653576442,0 days 00:00:53.046935683
1653664,0 days 00:17:44.590696175,4.441683183524588,23.587057824322237,0.5554163421347988,,2021,1,2,0 days 00:04:12.373914409,0 days 00:00:51.617735703
1657378,0 days 00:17:42.674179939,4.441361253739339,23.622999291652253,0.5621005226327367,,2021,1,3,0 days 00:04:21.430411034,0 days 00:00:51.795488688
1911711,0 days 00:17:30.192287955,4.469461507518655,23.990572576084965,0.5751380674170938,,2021,1,4,0 days 00:04:40.077582021,0 days 00:00:51.080829497
1988224,0 days 00:16:15.859721540,4.517525578103877,22.974288646550896,0.5228830302823022,,2021,1,5,0 days 00:04:33.631825856,0 days 00:00:52.566432734
1623421,0 days 00:15:25.237760876,4.666690463533491,24.279156047630273,0.5221710511321463,,2021,1,6,0 days 00:04:57.573006648,0 days 00:00:52.999088650
1959789,0 days 00:16:53.178790165,4.699859438439545,23.703474455668434,0.5691971431618403,,2021,2,0,0 days 00:04:17.417664203,0 days 00:00:51.900689090
2091635,0 days 00:17:14.441622940,4.548328357003017,23.369471437416177,0.5678557109629547,,2021,2,1,0 days 00:04:11.361221872,0 days 00:00:52.479987744
2246944,0 days 00:17:24.764912254,4.531816450699261,23.87275113665494,0.5876231539370808,,2021,2,2,0 days 00:04:12.370026928,0 days 00:00:52.875757951
1873504,0 days 00:17:45.106206872,4.57980138499838,24.184226961885322,0.5868595583462859,,2021,2,3,0 days 00:04:13.202807188,0 days 00:00:52.661673506
2087988,0 days 00:18:15.121879531,4.609715426046509,25.403420527321046,0.5908848997216458,,2021,2,4,0 days 00:04:39.782871097,0 days 00:00:52.340262667
2197412,0 days 00:16:59.519041490,4.691028066652956,24.999578194712676,0.5671277848669253,,2021,2,5,0 days 00:04:46.975130989,0 days 00:00:53.254167647
1770121,0 days 00:16:01.897298546,4.886222378583156,24.198192423003864,0.5272698081091631,,2021,2,6,0 days 00:04:32.222788365,0 days 00:00:55.377236113
1594501,0 days 00:17:33.911000369,4.76287772600958,25.803296855881545,0.6570751852774004,,2021,3,0,0 days 00:04:21.125956384,0 days 00:00:58.033098138
1679001,0 days 00:18:08.584856113,4.6394654863219245,26.012731368236228,0.6645661616639893,,2021,3,1,0 days 00:04:25.345001664,0 days 00:00:58.261463155
1798766,0 days 00:18:06.438277685,4.617801010248139,25.851704857663528,0.6730887230467999,,2021,3,2,0 days 00:04:13.523457070,0 days 00:00:58.893321603
2375499,0 days 00:18:09.532653981,4.627475800663357,25.97690384209803,0.6873467048396991,,2021,3,3,0 days 00:04:10.464306453,0 days 00:00:58.908210760
2632017,0 days 00:18:22.327279801,4.6051347681264945,27.11036101970467,0.6818161812784643,,2021,3,4,0 days 00:04:20.158692372,0 days 00:00:59.145332123
2204582,0 days 00:17:31.416858161,4.713735258656746,26.981829203903512,0.6487168043647277,,2021,3,5,0 days 00:04:41.985839784,0 days 00:00:58.744476364
1827005,0 days 00:16:08.257051841,4.935791229909058,26.214472746380014,0.6143162881327637,,2021,3,6,0 days 00:04:12.380290913,0 days 00:01:00.908160463
1962854,0 days 00:17:33.427993116,4.982691951107928,26.82556486116645,0.7384546430860369,,2021,4,0,0 days 00:04:34.870123282,0 days 00:00:57.570295584
1708313,0 days 00:18:21.291863961,4.739584979450487,26.18644583867244,0.7289538275479963,,2021,4,1,0 days 00:04:16.339614577,0 days 00:00:57.423276899
1878155,0 days 00:18:48.630920238,4.666330328434019,27.02234908194478,0.7458408491311952,,2021,4,2,0 days 00:04:29.849355130,0 days 00:00:57.714020939
1888951,0 days 00:19:37.620686825,4.868964251057863,28.71134163353099,0.7973599209296587,,2021,4,3,0 days 00:04:44.461222349,0 days 00:00:57.235797575
2120295,0 days 00:19:25.573638573,4.76780833704744,29.297082368255385,0.8040550112130622,,2021,4,4,0 days 00:05:22.639801474,0 days 00:00:57.443750320
2791576,0 days 00:17:29.360358808,4.796289224796314,28.622761372070826,0.7704133149160188,,2021,4,5,0 days 00:05:22.059565317,0 days 00:00:58.587609147
2369027,0 days 00:16:55.563500542,5.047218442845945,29.229874817804948,0.7444658545470355,,2021,4,6,0 days 00:05:38.430237720,0 days 00:00:58.506647329
1697156,0 days 00:18:23.558934476,4.976319964693878,28.810837065066522,0.8704661386460644,,2021,5,0,0 days 00:04:57.330487636,0 days 00:00:58.183782789
2258483,0 days 00:18:57.701054513,4.765149029680543,28.488012728012556,0.8710269902407942,,2021,5,1,0 days 00:04:47.593267658,0 days 00:00:58.481413339
2389256,0 days 00:19:15.827192649,4.785167811234966,28.334911834479044,0.8690853972952247,,2021,5,2,0 days 00:04:29.957664580,0 days 00:00:59.537576540
2024936,0 days 00:20:01.907694860,4.8323257619006235,28.680665561775804,0.8905728823034408,,2021,5,3,0 days 00:04:25.179200319,0 days 00:01:00.103896866
2175164,0 days 00:20:12.801880134,4.821951859721842,29.85034523833606,0.8957615149938123,,2021,5,4,0 days 00:04:59.570258371,0 days 00:00:59.544770174
2393398,0 days 00:18:42.852524736,4.919747649993854,30.80153483039594,0.8847312273178131,,2021,5,5,0 days 00:05:37.452970344,0 days 00:00:58.480138120
2023499,0 days 00:17:54.507219425,5.26525857190935,32.03203716927956,0.89644473261415,,2021,5,6,0 days 00:05:40.528701252,0 days 00:00:58.642520300
1621822,0 days 00:17:45.737051908,5.164834630434167,28.854578245948094,0.8879843534000649,,2021,6,0,0 days 00:05:09.709519309,0 days 00:00:58.752050793
1710281,0 days 00:18:09.228683473,4.889621678542882,28.971113454455743,0.9216945870298506,,2021,6,1,0 days 00:05:18.868304942,0 days 00:00:58.189771456
