trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday
899277,0 days 00:16:37.145937236,3.101682173568323,19.04859127943893,2.2091148778407543,1.5404675088988153,2019,1,0
991450,0 days 00:17:08.488531948,2.8670507842049524,18.746717212164004,2.2067975086993803,1.5364486358364011,2019,1,1
1060831,0 days 00:17:39.960289547,2.86481013469629,18.91862832062788,2.2415982658877796,1.5349212079963725,2019,1,2
1083575,0 days 00:18:31.516009981,2.954802722469604,19.44713324873682,2.292882218582009,1.5375197840481738,2019,1,3
1110807,0 days 00:17:53.594676298,2.8766831501782026,18.295042784210032,2.1115024032077585,1.5549938018035536,2019,1,4
1038576,0 days 00:16:41.258981064,2.691884339711297,17.31958940895996,1.930864712837578,1.6346728597618276,2019,1,5
864854,0 days 00:16:03.274141385,3.123754437165115,18.400335987345834,2.080864296170221,1.62168874746489,2019,1,6
881551,0 days 00:16:43.718342052,3.205988899110772,19.4916496833422,2.237689356599903,1.5373676622226053,2019,2,0
1017884,0 days 00:17:39.567544599,2.9682817884945627,19.216269348963145,2.245995211635119,1.5339478761823548,2019,2,1
1061474,0 days 00:18:00.989517406,2.988683575857723,19.437072203370036,2.2941611381908555,1.5334515965534719,2019,2,2
1110108,0 days 00:18:53.196883163,2.9815082676640463,19.664171080651613,2.3173024606614847,1.535237112064772,2019,2,3
1384561,0 days 00:18:14.042734308,2.960357622379945,19.286068291682348,2.216983029277871,1.556062174219843,2019,2,4
1300424,0 days 00:17:22.929022931,2.87349452947654,18.17687534988589,2.0209291969388445,1.6420636653891347,2019,2,5
1110618,0 days 00:16:52.693725199,3.2566800285966915,19.011816835311524,2.1414218930361297,1.6203194977931206,2019,2,6
1156572,0 days 00:17:16.701580793,3.1445007574106936,19.622890429648997,2.2320320740948247,1.5346290589777376,2019,3,0
1268379,0 days 00:17:55.427088203,3.0093522440847726,19.477576126694007,2.2584660026695484,1.5353021454943672,2019,3,1
1039201,0 days 00:18:27.418751365,2.989957159394573,19.606741717915977,2.276485915621714,1.5314034532299334,2019,3,2
1091961,0 days 00:19:05.938071964,3.0219999615370883,19.933993750692572,2.3166166740387246,1.5367948122689363,2019,3,3
1072099,0 days 00:18:22.290853346,2.9229684945140315,19.319228821218925,2.184188279254061,1.5643480686018736,2019,3,4
989687,0 days 00:17:27.061379125,2.9050697341684795,18.269262150558717,1.9757949028329151,1.644080401177342,2019,3,5
858050,0 days 00:16:46.018044424,3.329110156750771,19.202019917254248,2.1117410057688946,1.6299667851523805,2019,3,6
857818,0 days 00:18:06.542549384,3.2583777910932157,20.137967121230858,2.300975393381813,1.5470717564798127,2019,4,0
994325,0 days 00:18:23.118392998,2.9685006713096818,19.608646368139187,2.281689548185956,1.5320171975963592,2019,4,1
1295689,0 days 00:19:13.803942770,3.010508563397545,20.030280136668594,2.3547010972540483,1.5327181136831447,2019,4,2
1331920,0 days 00:19:36.992766778,3.0209372409754334,20.228021773079465,2.3714698930866724,1.5334051594690372,2019,4,3
1303743,0 days 00:19:04.498110052,3.06538724273112,19.94042115662365,2.264420917312691,1.5563051920508872,2019,4,4
962766,0 days 00:17:24.418509624,2.940787314882328,18.33760523325502,1.9797705465294786,1.6421435738279084,2019,4,5
852184,0 days 00:17:00.886423189,3.2695910155553256,19.10617944012091,2.0913014442890265,1.6247289317799911,2019,4,6
886971,0 days 00:18:22.890380610,3.212484748655818,20.18548263697461,2.3125035204082214,1.5315044122073889,2019,5,0
955867,0 days 00:18:30.604847332,2.9863917260455692,19.68623799126867,2.295618030541905,1.5183106017887427,2019,5,1
1006099,0 days 00:19:14.045130927,2.9888921567360662,20.02033500679356,2.3554740537462027,1.52603869002951,2019,5,2
1037621,0 days 00:19:57.010711091,3.001249781953141,20.266575030767502,2.383696108694793,1.5308113463393667,2019,5,3
988377,0 days 00:19:40.279320661,3.072245206029683,20.115783673638706,2.2826391144269853,1.5547073636881474,2019,5,4
1137266,0 days 00:17:49.092772572,3.0075870464781334,18.589676557639116,1.9998986516786752,1.6313281149704641,2019,5,5
959359,0 days 00:17:56.895595695,3.4984386866647412,20.08153518130335,2.200700863805937,1.6187965089189762,2019,5,6
996562,0 days 00:17:54.696506679,3.202955250150015,19.91247108559227,2.2252716639807657,1.534069129667798,2019,6,0
1092047,0 days 00:18:06.384360886,2.979573855337728,19.50182127692306,2.213002123534977,1.533747173885373,2019,6,1
1119285,0 days 00:18:40.150753382,2.924083910710857,19.597173758247443,2.231109672692835,1.5354847067547586,2019,6,2
838259,0 days 00:19:09.396704113,3.051575682456138,19.954432389034903,2.2660073080038505,1.5479153817614841,2019,6,3
818723,0 days 00:19:02.239402333,3.119221262869126,19.93663173014561,2.1836986013584574,1.57009635737606,2019,6,4
759331,0 days 00:17:42.016288086,3.128322997480677,18.72612111187347,1.9615643902329813,1.6433953045509797,2019,6,5
686212,0 days 00:17:12.192376408,3.5271200591071,19.851450746999475,2.147147980507482,1.6228293880025415,2019,6,6
731838,0 days 00:17:22.768329659,3.281384063139657,19.992268357204736,2.2148948811075675,1.5321942834343119,2019,7,0
813451,0 days 00:17:16.918181918,3.022017441738962,19.335550512569288,2.1811512432832467,1.535104142720336,2019,7,1
848804,0 days 00:18:08.975591509,2.9727146667546314,19.454603901489627,2.2097349329173763,1.5316362788111273,2019,7,2
1098096,0 days 00:18:47.722380679,3.111538217059347,20.053110402004933,2.2840588254578837,1.5331746951086245,2019,7,3
1011347,0 days 00:18:26.393522455,3.1769200581007313,19.95863098422204,2.18175684507889,1.5670931935329813,2019,7,4
905661,0 days 00:17:38.712302145,3.1672618120908376,18.861270983292865,1.9515238814523312,1.648958053841338,2019,7,5
664160,0 days 00:17:33.514560519,3.503504080342087,19.842346136473147,2.118729161647796,1.6178390749217055,2019,7,6
944756,0 days 00:17:45.922681214,3.2597568366858733,20.266790038909523,2.3105006583710495,1.5249101355270567,2019,8,0
879870,0 days 00:18:41.275993985,3.0376240467341775,20.088696875674824,2.340651755372954,1.5062827463147965,2019,8,1
927475,0 days 00:18:46.011246676,2.971421439930996,20.029700293808453,2.344684428151702,1.5014453219763335,2019,8,2
990032,0 days 00:19:29.608425392,3.0048443282641375,20.28587659792814,2.3842697407760554,1.5063401991046754,2019,8,3
965546,0 days 00:19:36.586761204,3.0108370807812355,20.205559631545263,2.321310056693312,1.5306458729050714,2019,8,4
911223,0 days 00:17:58.449477623,2.924863321053133,18.72807870301781,2.0553648777522073,1.616954356946653,2019,8,5
948886,0 days 00:17:46.431850013,3.39248986706517,19.873507344401748,2.1810156646846934,1.6041610899517962,2019,8,6
831407,0 days 00:17:21.883167649,3.182444001553992,19.91746314380322,2.2870915207593874,1.5045182443736942,2019,9,0
1150225,0 days 00:17:40.846755066,2.932684248733944,19.504622982459946,2.2808314286335287,1.4968558325545003,2019,9,1
1196789,0 days 00:18:48.989110853,2.9202390312745194,19.864765301151664,2.342981528072201,1.4953103679930213,2019,9,2
1257941,0 days 00:19:32.684318305,2.946846521418732,20.20773130854308,2.3795069959560897,1.4993159456604086,2019,9,3
1015593,0 days 00:19:30.107069571,3.0463984982172976,20.28623831593956,2.3345090011451437,1.5261152843708061,2019,9,4
947346,0 days 00:18:09.372380829,2.8832682990164096,18.739175443818837,2.0577413215446096,1.6145959343260012,2019,9,5
814590,0 days 00:17:54.548771220,3.3341317349832433,19.922571072564118,2.227583103156189,1.5978013479173572,2019,9,6
845259,0 days 00:17:56.795538408,3.052250836725785,19.868406760531386,2.3179234293867315,1.490947745010701,2019,10,0
931084,0 days 00:18:29.662896850,2.8808072096609973,19.70696148790014,2.340145582997882,1.4812036293180852,2019,10,1
955000,0 days 00:18:23.370429435,2.8889941570680633,19.736121863874345,2.3334060314136127,1.4918,2019,10,2
919157,0 days 00:18:50.867998180,2.9811455387926116,19.96014907137737,2.348614545719611,1.5056633415183696,2019,10,3
1215261,0 days 00:18:33.264889866,2.8885164339183107,19.53226199968567,2.2386026129366456,1.5362576434198085,2019,10,4
1182650,0 days 00:17:37.841558096,2.7883994503868443,18.33688534223989,2.0434857734748237,1.608228131738046,2019,10,5
829700,0 days 00:18:49.561719359,3.1862855007834163,19.318839218994817,2.196561938049898,1.5846703627817282,2019,10,6
1025842,0 days 00:18:10.916734334,3.023383240304062,19.770906923288386,2.2394744024908326,1.510789185859031,2019,11,0
1086200,0 days 00:17:45.505251344,2.872878696372676,19.235053387958022,2.212367501380962,1.5128254465107716,2019,11,1
887832,0 days 00:18:59.057038010,2.9417002428387358,19.87406982402076,2.3500667468620198,1.4964565368222817,2019,11,2
984644,0 days 00:19:34.863401713,2.9937500355458413,20.292527685132892,2.3960048200161683,1.5053257827194397,2019,11,3
997556,0 days 00:19:18.925828576,2.9442273416229248,19.971156676918383,2.295547046982827,1.533288356743882,2019,11,4
931082,0 days 00:18:28.753355243,2.8467658380250076,18.7037204886358,2.062808506662142,1.6194083872311997,2019,11,5
983161,0 days 00:17:42.809571178,3.2409708481113477,19.57918363319945,2.160494222207756,1.6019777025329525,2019,11,6
740468,0 days 00:15:33.350224116,3.0533919494157753,19.116330712468336,2.2374909786783497,1.4649343388235547,2020,0,0
