trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday
33223,0 days 00:19:57.967821558,3.595912169280318,17.0884510730518,0.8924239231857448,0.9823917165818861,2020,2,2
32979,0 days 00:20:14.318129435,3.5119612480669518,17.034041662876376,0.9414633554686315,1.0280178295278815,2020,2,3
32146,0 days 00:19:21.131939258,3.3535995147141167,16.403937037267468,0.9183621601443414,1.0444534312200584,2020,2,4
24836,0 days 00:18:38.488763592,3.3948333064905776,15.724321549363829,0.9267357867611532,1.118980512159768,2020,2,5
29790,0 days 00:19:09.349917749,3.5540960053709303,16.975065458207453,0.953014434373951,1.0867069486404834,2020,2,6
4878,0 days 00:18:38.188845601,4.516631816318163,20.17060475604756,1.3806211562115622,0.7535875358753588,2020,3,0
4923,0 days 00:17:47.681236023,4.87136095876498,20.504623197237457,1.4020190940483443,0.7211050172658948,2020,3,1
6755,0 days 00:18:25.461435973,4.65659955588453,20.02633456698742,1.3637424130273867,0.7622501850481125,2020,3,2
6774,0 days 00:16:27.138322999,4.753464718039563,19.76043991733097,1.363881015648066,0.7493356953055802,2020,3,3
5419,0 days 00:17:16.121816168,4.480625576674663,19.40141169957557,1.2792489389186197,0.77265178077136,2020,3,4
4211,0 days 00:18:03.798241444,4.1933958679648535,17.96876038945619,1.1513915934457375,0.8461173118024222,2020,3,5
2684,0 days 00:19:02.314061917,4.69543219076006,19.879839791356186,1.2726341281669151,0.8327123695976155,2020,3,6
7258,0 days 00:18:46.840451915,5.362149352438688,21.75721548635988,1.1008831634058969,0.6292367043262607,2020,4,0
8020,0 days 00:19:11.998004987,5.278312967581047,21.48099875311721,1.171164588528678,0.6246882793017456,2020,4,1
8808,0 days 00:20:06.796207992,5.493143732970028,22.00361148955495,1.1994925068119893,0.6178474114441417,2020,4,2
8558,0 days 00:19:07.482823089,5.430592428137414,21.730621640570227,1.1334353820986212,0.6215237204954429,2020,4,3
10824,0 days 00:18:46.579783793,5.27404748706578,21.28788617886179,1.1235458240946046,0.6265705838876571,2020,4,4
8048,0 days 00:17:23.051689860,5.0734840954274345,20.092175695825052,1.1519880715705766,0.7078777335984096,2020,4,5
5845,0 days 00:17:49.695585215,5.367688622754491,21.179974337040203,1.1285594525235245,0.7050470487596237,2020,4,6
11094,0 days 00:19:34.924193257,4.892898864250947,23.28454029204976,1.5571759509644851,0.733098972417523,2020,5,0
11141,0 days 00:21:35.891930706,4.914965442958442,23.758992909074596,1.6166771384974417,0.737905035454627,2020,5,1
9154,0 days 00:20:17.467992134,4.999937732138956,23.25940572427354,1.5972176097880708,0.7084334717063578,2020,5,2
9093,0 days 00:19:57.282415044,5.007358407566259,23.21104146046409,1.6764577147256134,0.7306719454525459,2020,5,3
9730,0 days 00:20:49.846865364,4.975441932168551,23.278614594039055,1.6037245632065775,0.7649537512846866,2020,5,4
7262,0 days 00:17:50.832002203,4.599169650234095,21.252592949600665,1.4508289727347838,0.8241531258606445,2020,5,5
5636,0 days 00:19:39.900106458,5.045961674946771,22.03853264726757,1.4958534421575584,0.8500709723207949,2020,5,6
9573,0 days 00:20:45.739866276,4.697290295623106,24.08461192938473,1.7565162436017965,0.7024966050349942,2020,6,0
