trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,hour,customer_waiting_time,driver_waiting_time
897744,0 days 00:19:43.594397734,4.62384459155394,21.2972652114634,0.6433179169117254,,2019,4,10,0 days 00:02:15.138006009,0 days 00:02:05.649987045
908655,0 days 00:20:12.518293521,4.658426890293896,21.792481888065332,0.6710495952809373,,2019,4,11,0 days 00:02:19.216999649,0 days 00:02:04.889711341
929389,0 days 00:20:41.656742225,4.6919624387635315,22.292686926572188,0.6768866750090649,,2019,4,12,0 days 00:02:34.523067294,0 days 00:02:03.001369338
979987,0 days 00:21:24.891532234,4.751672807904597,23.049046477147147,0.692271081146995,,2019,4,13,0 days 00:02:53.482182049,0 days 00:02:00.948677493
1051819,0 days 00:22:52.562708032,4.623374530218603,23.38015069132617,0.6858846626653444,,2019,4,14,0 days 00:02:49.785822514,0 days 00:02:01.669852976
1079915,0 days 00:24:08.005015209,4.580776797247932,23.71814609483153,0.6976895589004691,,2019,4,15,0 days 00:02:44.628991926,0 days 00:02:02.798730620
1129406,0 days 00:23:47.032023028,4.373398522763292,22.872548242173316,0.6669603490684483,,2019,4,16,0 days 00:02:48.088698106,0 days 00:02:02.690123860
1296432,0 days 00:22:32.917418730,4.110208259283944,21.44168642859787,0.6155283886852531,,2019,4,17,0 days 00:03:16.211695888,0 days 00:02:00.702499769
1372288,0 days 00:20:05.611258715,4.016414960999441,20.73784381995616,0.5836199325506018,,2019,4,18,0 days 00:03:21.758792285,0 days 00:01:58.557014978
1316769,0 days 00:18:27.597320410,4.264357119585894,20.0510776149803,0.5539379876045076,,2019,4,19,0 days 00:03:07.738703346,0 days 00:01:56.749398158
1289616,0 days 00:18:00.097658527,4.670122599285368,21.490620812707032,0.5837778920236724,,2019,4,20,0 days 00:03:30.997960657,0 days 00:01:56.132742527
1313546,0 days 00:18:04.499844695,4.9060657388473645,22.14853281879736,0.614596367390255,,2019,4,21,0 days 00:03:30.566794271,0 days 00:01:57.982482772
1276585,0 days 00:18:08.314283028,5.064942941519758,22.25489361852128,0.592623577748446,,2019,4,22,0 days 00:03:32.944663705,0 days 00:01:58.204257488
1114773,0 days 00:17:50.271015713,5.112690233796477,21.693771054734913,0.539889852014715,,2019,4,23,0 days 00:03:17.052830748,0 days 00:01:59.344782448
862306,0 days 00:17:17.748287730,5.14810161358033,21.671124426827593,0.5369954633274034,,2019,5,0,0 days 00:02:50.752939452,0 days 00:01:58.115391167
612414,0 days 00:16:13.660866668,5.141123285881772,20.651550160512333,0.4741555385735793,,2019,5,1,0 days 00:02:28.435737670,0 days 00:01:56.966696079
438784,0 days 00:15:46.809368618,5.132281229488769,20.641611225568848,0.42532478394836637,,2019,5,2,0 days 00:02:26.723244845,0 days 00:01:55.466772162
338475,0 days 00:16:08.159737055,5.61736609498486,22.104889076002653,0.4528275352684836,,2019,5,3,0 days 00:02:40.124643630,0 days 00:01:55.265032735
313455,0 days 00:17:02.814774050,6.5782464404779,25.098760810961704,0.6283887001323955,,2019,5,4,0 days 00:02:54.708224347,0 days 00:01:53.644016904
351930,0 days 00:18:09.456980081,7.15260934276703,26.379796834597784,0.7536142130537323,,2019,5,5,0 days 00:02:30.880727814,0 days 00:01:53.684967637
534050,0 days 00:18:53.376243797,6.090968401835035,24.377277801703954,0.6647344817900945,,2019,5,6,0 days 00:02:32.672498136,0 days 00:01:53.960063384
827860,0 days 00:19:12.710579083,4.791032527238904,22.356904090063534,0.6036204913874328,,2019,5,7,0 days 00:03:00.318577097,0 days 00:01:55.284458026
1008363,0 days 00:19:25.556919482,4.299381740504162,21.82872184917534,0.5909580379288014,,2019,5,8,0 days 00:03:08.352093647,0 days 00:01:55.914974480
942436,0 days 00:19:17.060077289,4.403985812299188,21.32726257273704,0.6319831267056861,,2019,5,9,0 days 00:02:28.612119599,0 days 00:02:00.260239081
864313,0 days 00:19:30.408954857,4.55254638192414,21.92819627843155,0.6999652672122254,,2019,5,10,0 days 00:02:12.519314491,0 days 00:02:03.515180098
871264,0 days 00:20:13.370462913,4.616165770650454,22.51661218643258,0.7377335916553421,,2019,5,11,0 days 00:02:17.496727398,0 days 00:02:02.249866850
894393,0 days 00:20:40.180109862,4.621890000257158,22.878652001972288,0.7438633017029426,,2019,5,12,0 days 00:02:31.822039647,0 days 00:02:00.279888740
920139,0 days 00:21:21.954835084,4.6760554959631095,23.61377276694064,0.7520891300118787,,2019,5,13,0 days 00:02:48.091155967,0 days 00:01:58.952790600
974856,0 days 00:22:39.139468803,4.599006552762663,24.16014433926652,0.7603196369515087,,2019,5,14,0 days 00:02:52.704079917,0 days 00:01:59.556797922
997891,0 days 00:23:30.800752787,4.502515167488233,24.592241246789474,0.7746578433917132,,2019,5,15,0 days 00:02:50.164873603,0 days 00:02:00.087107836
1036527,0 days 00:23:29.886585684,4.379125063794768,24.106799687803598,0.7521679223020723,,2019,5,16,0 days 00:02:47.220794107,0 days 00:02:00.815970021
1168360,0 days 00:22:16.469742202,4.1487267682905955,23.0744721832312,0.706021465986511,,2019,5,17,0 days 00:03:04.604218959,0 days 00:01:59.292246678
1220985,0 days 00:20:14.523916346,4.125902774399356,21.816834572087295,0.6541303865321851,,2019,5,18,0 days 00:02:44.397922235,0 days 00:01:59.308858455
1179347,0 days 00:18:44.238331890,4.346283327977259,20.819387338925694,0.6128881406405408,,2019,5,19,0 days 00:02:18.631754959,0 days 00:02:00.689498323
1135008,0 days 00:18:38.776376025,4.827864294348586,22.007638184048044,0.6428702088443429,,2019,5,20,0 days 00:02:15.585355409,0 days 00:02:00.805521107
