trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,hour
5934,0 days 00:19:09.337040781,2.8162403100775193,18.213634984833167,1.9229389956184695,1.1917762049207954,2022,2,17
5704,0 days 00:17:34.592741935,2.8334957924263673,17.396279803646564,1.9091479663394106,1.1786465638148667,2022,2,18
4764,0 days 00:16:22.502938706,2.826836691855583,17.230415617128465,1.8843576826196473,1.2151553316540722,2022,2,19
3630,0 days 00:20:39.034435261,2.8286005509641874,16.668815426997245,1.799564738292011,1.1994490358126721,2022,2,20
2819,0 days 00:19:01.541681447,2.9387300461156434,16.856559063497695,1.8903086200780417,1.1631784320681093,2022,2,21
2516,0 days 00:17:34.145071542,3.1681240063593004,18.02493640699523,1.9303775834658188,1.192368839427663,2022,2,22
2001,0 days 00:17:13.072963518,3.11568215892054,19.22990004997501,1.8450924537731135,1.1799100449775113,2022,2,23
1455,0 days 00:13:59.922336769,3.0949003436426117,17.611381443298974,1.8744329896907217,1.1621993127147767,2022,3,0
954,0 days 00:23:07.238993710,3.1077358490566036,18.635157232704405,1.8874633123689728,1.1582809224318658,2022,3,1
646,0 days 00:23:52.055727554,3.3391640866873065,19.901640866873066,1.7522600619195048,1.1764705882352942,2022,3,2
434,0 days 00:20:46.555299539,3.470645161290323,22.93013824884793,2.0414976958525344,1.0898617511520738,2022,3,3
336,0 days 00:14:15.994047619,4.827321428571428,25.84800595238095,2.3766666666666665,0.9107142857142857,2022,3,4
397,0 days 00:22:36.153652392,5.5314105793450885,30.106372795969776,3.0155667506297226,0.8916876574307305,2022,3,5
1196,0 days 00:15:06.672240802,3.887934782608695,20.86069397993311,2.5025836120401337,1.0217391304347827,2022,3,6
2686,0 days 00:19:22.611317944,3.311518987341772,19.226470588235294,2.2208749069247955,1.0398361876396127,2022,3,7
3627,0 days 00:17:34.581472291,3.1000606561896884,18.483975737524126,2.0811166253101736,1.0940170940170941,2022,3,8
4074,0 days 00:17:49.397889052,3.05581001472754,18.72575846833579,1.9491531664212078,1.1750122729504173,2022,3,9
4400,0 days 00:18:52.814090909,3.1391454545454547,18.696120454545454,1.9686295454545457,1.1247727272727273,2022,3,10
4714,0 days 00:19:28.940602460,3.051476453118371,18.73622825625796,1.9598133220195162,1.1533729316928298,2022,3,11
4871,0 days 00:20:08.928762061,3.085284335865326,18.756594128515705,1.976526380619996,1.1418599876822009,2022,3,12
4611,0 days 00:21:15.551941010,3.1680264584688786,18.925350249403603,2.0523986120147475,1.1492084146605943,2022,3,13
5257,0 days 00:20:03.822902796,3.063998478219517,18.78097584173483,1.9437416777629828,1.157504280007609,2022,3,14
5886,0 days 00:21:55.098878695,3.36026503567788,19.181036357458378,2.0418637444784236,1.1777098199116547,2022,3,15
5702,0 days 00:20:29.114170466,3.1622781480182387,19.105820764643987,1.9966274991231148,1.135215713784637,2022,3,16
5873,0 days 00:19:09.723310063,2.873333900902435,18.715038310914355,2.047641750383109,1.1457517452749872,2022,3,17
5488,0 days 00:18:42.926931486,2.832576530612245,18.04337827988338,2.1299781341107873,1.120991253644315,2022,3,18
3535,0 days 00:15:24.570579915,2.969748231966054,18.25414710042433,2.0503422913719946,1.0667609618104668,2022,3,19
2879,0 days 00:16:50.981938172,3.0227301146231325,17.597144841959015,2.0477353247655437,1.1503994442514762,2022,3,20
2544,0 days 00:15:56.432783018,3.0939858490566037,17.7092177672956,2.050463836477987,1.1395440251572326,2022,3,21
2397,0 days 00:15:33.931998331,3.220963704630788,18.27689194826867,2.0846182728410514,1.1531080517313308,2022,3,22
2174,0 days 00:13:43.945262189,3.1823137074517023,18.409958601655934,1.887276908923643,1.0832566697332107,2022,3,23
1412,0 days 00:17:25.005665722,3.2999362606232294,20.759376770538246,2.2800779036827197,1.0509915014164306,2022,4,0
871,0 days 00:13:31.927669345,3.4407921928817453,19.094787600459245,2.018002296211251,1.0815154994259473,2022,4,1
582,0 days 00:15:57.245704467,3.455034364261168,22.8127147766323,2.7370962199312716,1.1512027491408934,2022,4,2
431,0 days 00:13:16.102088167,3.6629930394431556,24.132157772621813,2.495197215777262,1.0440835266821347,2022,4,3
397,0 days 00:30:43.869017632,4.802619647355163,28.76735516372796,2.925465994962217,1.0176322418136021,2022,4,4
497,0 days 00:17:00.643863179,5.742132796780685,30.943983903420527,3.567062374245473,0.8913480885311871,2022,4,5
1419,0 days 00:18:46.847075405,3.9161310782241014,21.357998590556733,2.2848484848484847,1.0155038759689923,2022,4,6
2992,0 days 00:24:00.813836898,3.32475935828877,19.66391377005348,2.035497994652406,1.0467914438502675,2022,4,7
3795,0 days 00:26:56.813702239,3.164308300395257,19.584985507246383,2.160368906455863,0.9965744400527009,2022,4,8
4125,0 days 00:21:26.754909090,3.110138181818182,19.037704242424244,2.0663224242424243,1.1163636363636364,2022,4,9
4249,0 days 00:21:44.180042362,3.139145681336785,19.21730054130384,2.008032478230172,1.1202635914332784,2022,4,10
4692,0 days 00:21:26.719096334,3.13080136402387,19.455675618073318,2.0487148337595906,1.1317135549872124,2022,4,11
4603,0 days 00:20:13.937214859,3.1812079078861615,19.611088420595262,2.0060156419726263,1.0995003258744298,2022,4,12
4459,0 days 00:20:40.776407266,3.4069701726844586,20.480881363534426,2.175907154070419,1.1013680197353666,2022,4,13
5048,0 days 00:22:28.868066561,3.396293581616481,20.31569532488114,2.157511885895404,1.0871632329635499,2022,4,14
5296,0 days 00:23:51.230551359,3.200645770392749,19.761514350453172,2.084662009063444,1.1484138972809668,2022,4,15
5347,0 days 00:23:53.755750888,3.1952122685618103,20.475565737796895,2.194987843650645,1.0916401720590985,2022,4,16
5434,0 days 00:19:30.058888479,3.013551711446448,19.567922340817077,2.1200128818549873,1.1304747883695252,2022,4,17
5650,0 days 00:17:03.955575221,2.881592920353982,18.297049557522126,2.059725663716814,1.1086725663716814,2022,4,18
4764,0 days 00:15:11.003778337,2.835969773299748,17.879099496221663,1.990814441645676,1.1542821158690175,2022,4,19
3387,0 days 00:15:34.634484794,3.0797342781222325,17.797682314732803,1.9466519043401238,1.159728373191615,2022,4,20
2833,0 days 00:16:58.675255912,3.3142781503706327,19.137232615601835,2.2718072714436994,1.15319449346982,2022,4,21
2481,0 days 00:16:29.627166465,3.5524224103184205,20.270354695687224,2.2963361547762995,1.1120515920999596,2022,4,22
2127,0 days 00:17:25.866948754,3.358772919605078,20.576375176304655,2.2256417489421723,1.1039022096850024,2022,4,23
1419,0 days 00:19:34.464411557,3.356871035940803,20.33527836504581,2.3082663847780127,1.026074700493305,2022,5,0
817,0 days 00:16:55.019583843,3.3613953488372097,19.59593635250918,2.1802937576499386,1.0514075887392902,2022,5,1
544,0 days 00:18:39.319852941,3.38766544117647,22.122555147058826,2.294595588235294,1.0753676470588236,2022,5,2
433,0 days 00:26:05.468822170,3.9133256351039263,26.928706697459585,2.6847113163972285,1.0646651270207852,2022,5,3
345,0 days 00:24:06.397101449,4.994173913043478,32.47513043478261,3.166521739130435,0.9942028985507246,2022,5,4
518,0 days 00:21:53.907335907,4.847046332046332,26.916196911196913,2.943185328185328,0.9324324324324325,2022,5,5
1401,0 days 00:17:38.106352605,3.872690935046396,21.348458244111352,2.222940756602427,1.0728051391862956,2022,5,6
2769,0 days 00:20:55.423979776,3.3847851209823037,19.918746840014443,2.0750451426507763,1.0501986276634163,2022,5,7
3937,0 days 00:24:46.910845821,3.0285394970789943,18.903797307594616,2.007251714503429,1.0408940817881636,2022,5,8
4159,0 days 00:20:51.707862466,3.1041428227939405,19.312370762202455,1.9993195479682617,1.1118057225294542,2022,5,9
